year,selling_price,km_driven,fuel,transmission,owner,brand,brand_model
2013,400000.0,75976.0,Diesel,manual,,renault,renault duster
2011,220000.0,70000.0,Diesel,manual,,ford,ford figo
2012,300000.0,85962.0,Petrol,manual,,honda,honda brio
2018,250000.0,120000.0,Petrol,manual,,maruti,maruti omni
2015,600000.0,120000.0,Diesel,manual,,honda,honda mobilio
2012,285000.0,75000.0,Petrol,automatic,,honda,honda brio
2009,350000.0,57035.0,Petrol,manual,,honda,honda accord
2011,170000.0,70000.0,Diesel,manual,,mahindra,mahindra bolero
2015,229999.0,45000.0,Petrol,manual,,ford,ford figo
2013,500000.0,72104.0,Diesel,manual,,mahindra,mahindra xuv500
2011,75000.0,15000.0,Petrol,manual,,tata,tata nano
2016,600000.0,30000.0,Petrol,manual,,hyundai,hyundai i20
2011,220000.0,80000.0,Diesel,manual,,tata,tata indigo
2009,150000.0,164000.0,Diesel,manual,,tata,tata indica
2006,65000.0,124439.0,Petrol,manual,,maruti,maruti alto
2006,120000.0,77000.0,Petrol,manual,,maruti,maruti zen
2014,240000.0,90000.0,Diesel,manual,,maruti,maruti swift
2017,390000.0,30000.0,Petrol,manual,,renault,renault kwid
2012,180000.0,50000.0,Petrol,manual,,chevrolet,chevrolet beat
2012,320000.0,80000.0,Diesel,manual,,maruti,maruti swift
2018,310000.0,5000.0,Petrol,manual,,maruti,maruti alto
2018,420000.0,24000.0,Petrol,automatic,,maruti,maruti wagon
2019,550000.0,10000.0,Petrol,manual,,tata,tata tiago
2016,550000.0,78000.0,Diesel,manual,,maruti,maruti ertiga
2018,760000.0,50000.0,Diesel,manual,,mahindra,mahindra tuv
2001,43000.0,100000.0,Petrol,manual,,maruti,maruti 800
2018,250000.0,20000.0,Petrol,manual,,maruti,maruti omni
2019,500000.0,1250.0,Petrol,manual,,hyundai,hyundai santro
2015,380000.0,17152.0,Petrol,manual,,tata,tata zest
2019,1850000.0,5000.0,Diesel,automatic,,mahindra,mahindra xuv500
2012,350000.0,77000.0,Diesel,manual,,volkswagen,volkswagen polo
2008,195000.0,90000.0,Diesel,manual,,hyundai,hyundai verna
2011,225000.0,80000.0,Petrol,manual,,chevrolet,chevrolet beat
2015,1125000.0,65000.0,Diesel,manual,,toyota,toyota innova
2011,133000.0,80000.0,Diesel,manual,,tata,tata indica
2013,200000.0,24005.0,Petrol,manual,,hyundai,hyundai eon
2018,940000.0,20000.0,Diesel,manual,,maruti,maruti vitara
2014,400000.0,120000.0,Diesel,manual,,renault,renault duster
2009,120000.0,120000.0,Petrol,manual,,hyundai,hyundai i10
2015,625000.0,80000.0,Diesel,manual,,maruti,maruti swift
2005,110000.0,80000.0,Petrol,manual,,maruti,maruti swift
2012,490000.0,100000.0,Diesel,manual,,renault,renault duster
2009,140000.0,120000.0,Petrol,manual,,maruti,maruti alto
2011,175000.0,149000.0,Diesel,manual,,ford,ford figo
2005,90000.0,65000.0,Petrol,manual,,maruti,maruti wagon
2009,275000.0,100000.0,Diesel,manual,,maruti,maruti swift
2011,300000.0,65000.0,Diesel,manual,,volkswagen,volkswagen vento
2018,270000.0,19000.0,Petrol,manual,,datsun,datsun go
2010,130000.0,80000.0,Petrol,manual,,chevrolet,chevrolet beat
2015,275000.0,30000.0,Petrol,manual,,maruti,maruti alto
2012,352000.0,109000.0,Diesel,manual,,maruti,maruti swift
2012,180000.0,90000.0,LPG,manual,,hyundai,hyundai eon
2012,150000.0,90000.0,Petrol,manual,,maruti,maruti alto
2010,300000.0,110000.0,Diesel,manual,,maruti,maruti swift
2007,225000.0,120000.0,Diesel,manual,,mahindra,mahindra bolero
2014,600000.0,44000.0,Diesel,manual,,honda,honda mobilio
2015,500000.0,80000.0,Petrol,manual,,maruti,maruti ertiga
2018,900000.0,5000.0,Petrol,manual,,honda,honda br-v
2016,600000.0,61000.0,Petrol,manual,,hyundai,hyundai i20
2011,450000.0,100000.0,Diesel,manual,,toyota,toyota etios
2009,270000.0,27633.0,Petrol,manual,,hyundai,hyundai i10
2010,310000.0,100000.0,Diesel,manual,,maruti,maruti swift
2012,250000.0,100000.0,LPG,manual,,hyundai,hyundai santro
2019,700000.0,12586.0,Petrol,manual,,ford,ford figo
2018,650000.0,38083.0,Diesel,manual,,fiat,fiat avventura
2012,400000.0,55328.0,Diesel,manual,,ford,ford figo
2012,425000.0,81632.0,Diesel,manual,,ford,ford figo
2016,600000.0,155201.0,Diesel,manual,,ford,ford aspire
2013,600000.0,93283.0,Diesel,manual,,ford,ford ecosport
2009,300000.0,217871.0,Diesel,manual,,maruti,maruti swift
2012,450000.0,90165.0,Diesel,manual,,ford,ford fiesta
2014,750000.0,101504.0,Diesel,manual,,ford,ford ecosport
2010,325000.0,86017.0,Diesel,manual,,ford,ford figo
2013,900000.0,85036.0,Diesel,manual,,mahindra,mahindra xuv500
2006,180000.0,91086.0,Petrol,manual,,ford,ford ikon
2013,350000.0,160254.0,Diesel,manual,,fiat,fiat punto
2013,600000.0,125531.0,Diesel,manual,,ford,ford ecosport
2019,900000.0,60000.0,Diesel,manual,,honda,honda wr-v
2006,350000.0,100000.0,Diesel,manual,,skoda,skoda laura
2013,280000.0,90000.0,Diesel,manual,,maruti,maruti ritz
2009,225000.0,120000.0,Diesel,manual,,mahindra,mahindra xylo
2014,520000.0,82000.0,Diesel,manual,,honda,honda city
2016,509999.0,60000.0,Diesel,manual,,mahindra,mahindra scorpio
2019,556000.0,24000.0,Petrol,manual,,maruti,maruti baleno
2014,225000.0,120000.0,Diesel,manual,,tata,tata indigo
2013,325000.0,65000.0,Diesel,manual,,honda,honda amaze
2013,365000.0,65000.0,Diesel,manual,,maruti,maruti swift
2015,850000.0,84000.0,Diesel,manual,,hyundai,hyundai creta
2013,350000.0,75000.0,Diesel,manual,,toyota,toyota etios
2007,225000.0,50000.0,Diesel,manual,,maruti,maruti swift
2011,135000.0,50000.0,Petrol,manual,,maruti,maruti alto
2007,140000.0,49000.0,Petrol,manual,,maruti,maruti wagon
2016,665000.0,560000.0,Diesel,manual,,maruti,maruti sx4
2015,275000.0,14365.0,Petrol,manual,,renault,renault kwid
2017,2750000.0,41000.0,Diesel,automatic,,toyota,toyota fortuner
2013,484999.0,65000.0,Diesel,manual,,hyundai,hyundai verna
2015,565000.0,65000.0,Diesel,manual,,maruti,maruti ciaz
2013,425000.0,61083.0,Diesel,manual,,maruti,maruti swift
2013,925000.0,75000.0,Diesel,manual,,toyota,toyota innova
2012,565000.0,72000.0,Diesel,manual,,mahindra,mahindra scorpio
2014,525000.0,65000.0,Diesel,manual,,renault,renault duster
2017,1650000.0,55000.0,Diesel,manual,,hyundai,hyundai tucson
2015,295000.0,21000.0,Petrol,manual,,hyundai,hyundai eon
2012,2050000.0,66363.0,Petrol,automatic,,jaguar,jaguar xf
2018,1475000.0,11700.0,Petrol,automatic,,hyundai,hyundai creta
2017,1100000.0,10000.0,Petrol,automatic,,hyundai,hyundai verna
2014,4400000.0,100000.0,Diesel,automatic,,mercedes-benz,mercedes-benz gl-class
2016,670000.0,7104.0,Petrol,manual,,maruti,maruti swift
2015,750000.0,45974.0,Diesel,manual,,maruti,maruti s-cross
2015,760000.0,55340.0,Petrol,manual,,hyundai,hyundai verna
2017,850000.0,20000.0,Petrol,automatic,,volkswagen,volkswagen polo
2015,390000.0,61585.0,Diesel,manual,,renault,renault pulse
2016,450000.0,39415.0,Petrol,automatic,,maruti,maruti celerio
2014,425000.0,29654.0,Petrol,manual,,honda,honda brio
2016,770000.0,64672.0,Diesel,manual,,maruti,maruti baleno
2015,1150000.0,54634.0,Diesel,automatic,,hyundai,hyundai creta
2015,775000.0,66521.0,Petrol,manual,,honda,honda city
2018,1725000.0,23974.0,Diesel,automatic,,toyota,toyota innova
2016,2150000.0,43000.0,Diesel,automatic,,bmw,bmw 3
2013,450000.0,1000.0,Diesel,manual,,renault,renault duster
2018,3800000.0,10000.0,Diesel,automatic,,mercedes-benz,mercedes-benz c-class
2013,1580000.0,86000.0,Diesel,automatic,,audi,audi a4
2019,4950000.0,30000.0,Diesel,automatic,,bmw,bmw x5
2016,535000.0,52600.0,Diesel,manual,,hyundai,hyundai creta
2012,225000.0,110000.0,Petrol,manual,,maruti,maruti sx4
2017,550000.0,19890.0,Petrol,automatic,,hyundai,hyundai grand
2015,625000.0,11918.0,Petrol,manual,,maruti,maruti ertiga
2017,520000.0,10510.0,Petrol,automatic,,hyundai,hyundai grand
2016,239000.0,41000.0,Petrol,manual,,chevrolet,chevrolet beat
2017,2600000.0,47162.0,Diesel,automatic,,toyota,toyota fortuner
2012,229999.0,49824.0,Petrol,manual,,hyundai,hyundai i10
2013,1300000.0,58500.0,Diesel,automatic,,audi,audi a6
2005,80000.0,56580.0,Petrol,manual,,hyundai,hyundai santro
2012,385000.0,52000.0,Diesel,manual,,skoda,skoda laura
2017,600000.0,46507.0,Diesel,manual,,maruti,maruti swift
2013,350000.0,50000.0,Petrol,manual,,hyundai,hyundai i20
2014,114999.0,30000.0,Petrol,manual,,maruti,maruti alto
2013,380000.0,50000.0,Petrol,manual,,hyundai,hyundai i20
1995,95000.0,100000.0,Petrol,manual,,maruti,maruti gypsy
2016,900000.0,35000.0,Diesel,manual,,mahindra,mahindra scorpio
2012,200999.0,90000.0,Petrol,manual,,chevrolet,chevrolet beat
2014,229999.0,11451.0,Petrol,manual,,maruti,maruti omni
2019,800000.0,60000.0,Diesel,manual,,tata,tata nexon
2012,150000.0,172000.0,Diesel,manual,,mahindra,mahindra verito
2018,600000.0,60000.0,Diesel,manual,,maruti,maruti swift
2005,150000.0,150000.0,Diesel,manual,,chevrolet,chevrolet tavera
2009,150000.0,66000.0,Diesel,manual,,chevrolet,chevrolet optra
2019,380000.0,5000.0,Petrol,manual,,maruti,maruti eeco
2006,80000.0,66508.0,Petrol,manual,,maruti,maruti swift
2007,225000.0,55000.0,Petrol,manual,,honda,honda civic
2012,75000.0,29900.0,Petrol,manual,,tata,tata nano
2017,1600000.0,3000.0,Diesel,manual,,tata,tata hexa
2012,185000.0,85000.0,Diesel,manual,,tata,tata indica
2011,425000.0,50000.0,Diesel,manual,,mahindra,mahindra scorpio
2010,100000.0,120000.0,Diesel,manual,,tata,tata indica
2008,140000.0,90000.0,Petrol,manual,,maruti,maruti zen
2017,710000.0,8000.0,Petrol,automatic,,maruti,maruti swift
2015,450000.0,7900.0,Petrol,automatic,,honda,honda amaze
2017,210000.0,50000.0,Petrol,manual,,datsun,datsun redigo
2016,270000.0,25000.0,Petrol,manual,,maruti,maruti alto
2009,110000.0,20000.0,Petrol,manual,,maruti,maruti alto
2018,540000.0,17500.0,Petrol,manual,,maruti,maruti swift
2008,145000.0,25000.0,Petrol,manual,,mahindra,mahindra renault
2013,360000.0,206500.0,Diesel,manual,,tata,tata safari
2013,250000.0,88600.0,LPG,manual,,hyundai,hyundai i10
2012,110000.0,80000.0,Diesel,manual,,tata,tata venture
2008,250000.0,100000.0,Diesel,manual,,chevrolet,chevrolet captiva
2011,150000.0,186000.0,Diesel,manual,,ford,ford fiesta
2010,140000.0,60000.0,Petrol,manual,,chevrolet,chevrolet aveo
2019,925000.0,11000.0,Petrol,manual,,maruti,maruti ciaz
2017,969999.0,30000.0,Diesel,manual,,tata,tata hexa
2007,90000.0,80000.0,CNG,manual,,hyundai,hyundai santro
2001,55000.0,60000.0,Petrol,manual,,hyundai,hyundai santro
2007,155000.0,100000.0,Diesel,manual,,hyundai,hyundai verna
2019,900000.0,15000.0,Diesel,manual,,mahindra,mahindra thar
2011,135000.0,90000.0,Petrol,manual,,maruti,maruti alto
2012,180000.0,120000.0,Petrol,manual,,maruti,maruti 800
2013,495000.0,100000.0,Diesel,manual,,hyundai,hyundai verna
2009,400000.0,138000.0,Diesel,manual,,toyota,toyota innova
2008,250000.0,110000.0,Diesel,manual,,hyundai,hyundai verna
2015,138000.0,120000.0,Petrol,manual,,maruti,maruti alto
2011,311000.0,70000.0,Petrol,automatic,,honda,honda city
2015,190000.0,70000.0,Petrol,manual,,maruti,maruti alto
2011,311000.0,140000.0,Diesel,manual,,mahindra,mahindra bolero
2009,300000.0,15000.0,Petrol,manual,,maruti,maruti ritz
2018,600000.0,20000.0,Petrol,manual,,honda,honda jazz
2009,550000.0,100000.0,Diesel,manual,,mahindra,mahindra scorpio
2015,600000.0,70000.0,Petrol,automatic,,skoda,skoda rapid
2018,195000.0,5000.0,Petrol,manual,,maruti,maruti alto
2013,58000.0,27974.0,Petrol,manual,,tata,tata nano
2018,183000.0,40000.0,Petrol,manual,,maruti,maruti alto
2007,95000.0,80000.0,Petrol,manual,,maruti,maruti zen
2013,250000.0,38000.0,Petrol,manual,,maruti,maruti wagon
2014,400000.0,35000.0,Petrol,manual,,tata,tata zest
2012,409999.0,60000.0,Diesel,manual,,hyundai,hyundai verna
2004,120000.0,120000.0,Diesel,manual,,skoda,skoda octavia
2018,600000.0,18000.0,Petrol,automatic,,maruti,maruti swift
2016,600000.0,10000.0,Petrol,manual,,honda,honda amaze
2015,825000.0,90000.0,Diesel,manual,,mahindra,mahindra xuv500
2016,625000.0,80000.0,Diesel,manual,,toyota,toyota etios
2020,700000.0,1400.0,Diesel,manual,,hyundai,hyundai grand
2011,160000.0,60000.0,Petrol,manual,,chevrolet,chevrolet beat
2011,114999.0,60000.0,Petrol,manual,,maruti,maruti alto
2009,150000.0,53000.0,Petrol,manual,,maruti,maruti wagon
2010,250000.0,100000.0,Diesel,manual,,volkswagen,volkswagen jetta
2012,390000.0,86000.0,Diesel,manual,,hyundai,hyundai verna
2015,650000.0,100000.0,Diesel,manual,,renault,renault duster
2016,600000.0,30000.0,Diesel,manual,,hyundai,hyundai xcent
2011,250000.0,120000.0,Petrol,manual,,hyundai,hyundai i20
2011,229999.0,60000.0,LPG,manual,,hyundai,hyundai santro
2016,299000.0,50000.0,Diesel,manual,,maruti,maruti ritz
2010,330000.0,124000.0,Diesel,manual,,chevrolet,chevrolet cruze
2012,180000.0,100000.0,Petrol,manual,,hyundai,hyundai accent
2017,475000.0,42000.0,Petrol,manual,,hyundai,hyundai grand
2015,325000.0,100000.0,Diesel,manual,,hyundai,hyundai grand
2016,639000.0,28205.0,Petrol,manual,,honda,honda city
2017,415000.0,32670.0,Petrol,automatic,,maruti,maruti celerio
2016,1199000.0,30093.0,Diesel,automatic,,hyundai,hyundai creta
2013,525000.0,56228.0,CNG,manual,,maruti,maruti ertiga
2013,425000.0,59319.0,Petrol,manual,,hyundai,hyundai verna
2016,699000.0,39503.0,Diesel,manual,,maruti,maruti vitara
2013,325000.0,35299.0,Petrol,manual,,hyundai,hyundai grand
2011,275000.0,51687.0,Petrol,manual,,toyota,toyota etios
2011,269000.0,76259.0,Petrol,automatic,,volkswagen,volkswagen vento
2013,399000.0,44049.0,Diesel,manual,,volkswagen,volkswagen polo
2017,475000.0,45087.0,Diesel,manual,,mahindra,mahindra kuv
2011,249000.0,41125.0,Petrol,manual,,toyota,toyota etios
2014,1549000.0,42215.0,Diesel,automatic,,audi,audi a4
2011,254999.0,54206.0,Petrol,manual,,volkswagen,volkswagen polo
2012,269000.0,52547.0,Petrol,manual,,skoda,skoda rapid
2014,665000.0,59110.0,Diesel,manual,,maruti,maruti ertiga
2014,299000.0,54565.0,Petrol,manual,,maruti,maruti wagon
2010,265000.0,47564.0,Petrol,manual,,hyundai,hyundai i20
2010,211000.0,45143.0,Petrol,manual,,volkswagen,volkswagen polo
2013,599000.0,61624.0,Petrol,automatic,,skoda,skoda superb
2007,55000.0,195000.0,Diesel,manual,,tata,tata indigo
2014,550000.0,50000.0,Diesel,manual,,hyundai,hyundai verna
2018,4000000.0,68000.0,Diesel,automatic,,land,land rover
2010,220000.0,120000.0,Diesel,manual,,tata,tata sumo
2019,500000.0,20000.0,Petrol,manual,,maruti,maruti swift
2010,140000.0,30000.0,Petrol,manual,,maruti,maruti alto
2013,325000.0,60000.0,Diesel,manual,,maruti,maruti swift
2010,210000.0,90000.0,Petrol,manual,,hyundai,hyundai i20
2008,110000.0,90000.0,Petrol,manual,,maruti,maruti alto
2019,1200000.0,25000.0,Diesel,manual,,hyundai,hyundai verna
2017,229999.0,40000.0,Petrol,manual,,maruti,maruti alto
2006,165000.0,132000.0,Petrol,manual,,maruti,maruti alto
2018,525000.0,10980.0,Petrol,automatic,,tata,tata tiago
2018,325000.0,20629.0,Petrol,manual,,hyundai,hyundai eon
2018,1500000.0,50000.0,Diesel,manual,,toyota,toyota innova
2015,400000.0,30000.0,Petrol,automatic,,hyundai,hyundai grand
2015,550000.0,69782.0,Petrol,manual,,maruti,maruti ciaz
2003,98000.0,54000.0,Petrol,manual,,maruti,maruti 800
2013,900000.0,63654.0,Diesel,manual,,mahindra,mahindra xuv500
2017,700000.0,60000.0,Diesel,manual,,renault,renault lodgy
2015,890000.0,52000.0,Diesel,manual,,mahindra,mahindra scorpio
2015,490000.0,59385.0,Diesel,manual,,maruti,maruti swift
2015,525000.0,70378.0,Petrol,manual,,hyundai,hyundai i20
2013,330000.0,55425.0,Petrol,manual,,maruti,maruti wagon
2013,550000.0,78413.0,Diesel,manual,,mahindra,mahindra bolero
2018,790000.0,40890.0,Diesel,manual,,mahindra,mahindra bolero
2015,350000.0,34823.0,Petrol,manual,,honda,honda brio
2017,1700000.0,75000.0,Diesel,automatic,,toyota,toyota innova
2017,750000.0,55545.0,Diesel,manual,,maruti,maruti ciaz
2014,409999.0,56541.0,Diesel,manual,,honda,honda amaze
2016,220000.0,43700.0,Petrol,manual,,hyundai,hyundai eon
2009,68000.0,120000.0,Petrol,manual,,tata,tata indica
2017,290000.0,20000.0,Petrol,manual,,hyundai,hyundai eon
2014,600000.0,27483.0,Diesel,manual,,honda,honda city
2019,470000.0,8000.0,Petrol,manual,,maruti,maruti swift
2008,150000.0,30000.0,Petrol,manual,,hyundai,hyundai i10
2014,180000.0,56207.0,Petrol,manual,,maruti,maruti alto
2006,80000.0,70000.0,Petrol,manual,,maruti,maruti zen
2018,875000.0,1440.0,Petrol,manual,,honda,honda wr-v
2019,300000.0,50000.0,Petrol,manual,,maruti,maruti alto
2017,2800000.0,20000.0,Diesel,automatic,,toyota,toyota fortuner
2017,1330000.0,91195.0,Diesel,manual,,toyota,toyota innova
2011,220000.0,63657.0,Diesel,manual,,volkswagen,volkswagen polo
2013,250000.0,60000.0,Diesel,manual,,mahindra,mahindra verito
2016,919999.0,75000.0,Diesel,manual,,toyota,toyota innova
2013,380000.0,97248.0,Petrol,manual,,volkswagen,volkswagen vento
2012,450000.0,46000.0,Diesel,manual,,maruti,maruti swift
2016,770000.0,10000.0,Petrol,automatic,,hyundai,hyundai verna
2018,550000.0,80000.0,Diesel,manual,,maruti,maruti swift
2011,320000.0,100000.0,Diesel,manual,,tata,tata new
2013,400000.0,35000.0,Petrol,manual,,maruti,maruti sx4
2017,450000.0,50000.0,Petrol,automatic,,maruti,maruti celerio
2011,220000.0,90000.0,Diesel,manual,,maruti,maruti sx4
2012,400000.0,150000.0,Diesel,manual,,mahindra,mahindra xuv500
2013,530000.0,89000.0,Petrol,manual,,hyundai,hyundai verna
2014,390000.0,60000.0,Diesel,manual,,maruti,maruti swift
2012,185000.0,100000.0,Diesel,manual,,fiat,fiat grande
2012,300000.0,100000.0,Petrol,manual,,maruti,maruti sx4
2014,575000.0,90000.0,Diesel,manual,,maruti,maruti swift
2014,300000.0,75000.0,Petrol,manual,,maruti,maruti wagon
2017,425000.0,36000.0,Diesel,manual,,toyota,toyota etios
2016,350000.0,12000.0,Petrol,manual,,hyundai,hyundai xcent
2017,550000.0,12997.0,Diesel,manual,,honda,honda amaze
2017,500000.0,40000.0,Petrol,automatic,,maruti,maruti ciaz
2015,600000.0,60000.0,Diesel,manual,,mahindra,mahindra scorpio
2013,300000.0,25000.0,Diesel,manual,,mahindra,mahindra quanto
2018,1150000.0,26430.0,Diesel,manual,,hyundai,hyundai verna
2015,475000.0,24600.0,Petrol,manual,,maruti,maruti swift
2011,260000.0,28481.0,Petrol,manual,,maruti,maruti wagon
2013,350000.0,100000.0,Petrol,manual,,ford,ford ecosport
2013,750000.0,41988.0,Diesel,manual,,mahindra,mahindra xuv500
2009,180000.0,30375.0,Petrol,manual,,maruti,maruti wagon
2017,350000.0,7658.0,Petrol,automatic,,renault,renault kwid
2017,611000.0,34400.0,Diesel,manual,,maruti,maruti swift
2017,325000.0,18500.0,Petrol,manual,,renault,renault kwid
2012,225000.0,48000.0,Petrol,manual,,hyundai,hyundai eon
2014,300000.0,28942.0,Petrol,automatic,,maruti,maruti wagon
2017,400000.0,50000.0,Diesel,manual,,mahindra,mahindra bolero
2012,711000.0,53600.0,Diesel,manual,,mahindra,mahindra xuv500
2015,851000.0,53652.0,Diesel,manual,,toyota,toyota innova
2014,500000.0,25000.0,Petrol,manual,,maruti,maruti ertiga
2007,250000.0,80000.0,Diesel,manual,,toyota,toyota innova
2017,150000.0,50000.0,Petrol,manual,,maruti,maruti alto
2016,610000.0,15000.0,Diesel,manual,,mahindra,mahindra scorpio
2018,450000.0,5000.0,Petrol,manual,,mahindra,mahindra kuv
2017,744000.0,106000.0,Diesel,manual,,hyundai,hyundai i20
2008,120000.0,100000.0,Petrol,manual,,chevrolet,chevrolet spark
2016,220000.0,60000.0,Petrol,manual,,renault,renault kwid
2012,480000.0,120000.0,Diesel,manual,,maruti,maruti ertiga
2017,370000.0,82000.0,Petrol,automatic,,maruti,maruti celerio
2003,55000.0,35000.0,Diesel,manual,,fiat,fiat palio
2013,125000.0,205000.0,Petrol,manual,,hyundai,hyundai eon
2011,260000.0,125000.0,Diesel,manual,,hyundai,hyundai verna
2015,350000.0,130000.0,Diesel,manual,,fiat,fiat linea
2012,170000.0,97000.0,CNG,manual,,maruti,maruti alto
2015,350000.0,90000.0,Petrol,manual,,hyundai,hyundai grand
2009,250000.0,60000.0,Petrol,manual,,maruti,maruti swift
2013,170000.0,60000.0,Diesel,manual,,tata,tata indigo
2018,1300000.0,35000.0,Diesel,manual,,mahindra,mahindra scorpio
2019,550000.0,25000.0,Petrol,manual,,hyundai,hyundai grand
2017,400000.0,15000.0,Petrol,manual,,honda,honda brio
2011,120000.0,20000.0,Petrol,manual,,tata,tata nano
2010,275000.0,70000.0,Petrol,manual,,ford,ford figo
2016,285000.0,90000.0,Petrol,manual,,tata,tata zest
2016,900000.0,80000.0,Diesel,manual,,hyundai,hyundai creta
2014,2500000.0,79500.0,Diesel,automatic,,mercedes-benz,mercedes-benz m-class
2013,620000.0,70000.0,Diesel,manual,,hyundai,hyundai verna
2018,1700000.0,5000.0,Diesel,manual,,toyota,toyota innova
2018,650000.0,15000.0,Petrol,manual,,ford,ford figo
2014,500000.0,35000.0,Petrol,manual,,maruti,maruti ertiga
2009,250000.0,120000.0,Diesel,manual,,tata,tata new
2018,950000.0,15000.0,Diesel,manual,,mahindra,mahindra marazzo
2015,320000.0,60000.0,Petrol,manual,,toyota,toyota etios
2013,450000.0,120000.0,Diesel,manual,,renault,renault duster
2016,350000.0,90000.0,Diesel,manual,,mahindra,mahindra kuv
2015,400000.0,90000.0,Petrol,manual,,maruti,maruti swift
2009,250000.0,72000.0,Diesel,manual,,hyundai,hyundai i20
2011,550000.0,197000.0,Petrol,manual,,toyota,toyota innova
1999,85000.0,70000.0,Petrol,manual,,maruti,maruti zen
2001,52000.0,50000.0,Petrol,manual,,hyundai,hyundai santro
2017,1200000.0,50000.0,Diesel,automatic,,tata,tata hexa
2011,450000.0,60000.0,Petrol,automatic,,hyundai,hyundai verna
